scenario,interrupts_per_s,system_context_switches_per_s,run_queue,blocked_processes,benchmark_cswch_per_s,benchmark_nvcswch_per_s,benchmark_iodelay
multi-5x4w-stag150,769508.1351351351,1297752.310810811,20.43243243243243,0.02702702702702703,31.931506849315067,37.16438356164384,0.0
multi-5x4w-stag300,768428.9864864865,1297167.1216216215,22.405405405405407,0.0,31.767123287671232,40.49315068493151,0.0
multi-5x4w-stag500,775116.1076923077,1295361.923076923,25.630769230769232,0.0,35.15625,35.40625,0.0
