scenario,run_dir,openat_count,openat_total_sec,openat_mean_ms,statx_count,statx_total_sec,statx_mean_ms,newfstatat_count,newfstatat_total_sec,newfstatat_mean_ms,pread64_count,pread64_total_sec,pread64_mean_ms,clone_count,clone_total_sec,clone_mean_ms,sched_yield_count,sched_yield_total_sec,sched_yield_mean_ms,futex_count,futex_total_sec,futex_mean_ms,read_count,read_total_sec,read_mean_ms,write_count,write_total_sec,write_mean_ms,futex_total_sec_per_request,futex_total_sec_per_wall_sec,statx_total_sec_per_request,statx_total_sec_per_wall_sec,openat_total_sec_per_request,openat_total_sec_per_wall_sec,estimated_makespan_sec
vps-docker-single-task-00-500-full,/root/client-harness/out/20260325T165722Z_vps-docker-single-task-00-500-full,159099,4.448411,0.0279600186047681,798811,17.275934,0.021627060718993604,33655,0.710111,0.02109971772396375,71,0.001372,0.01932394366197183,36,0.199525,5.542361111111111,1,3.2e-05,0.032,99770,4205.606122,42.15301315024557,278759,6.1336960000000005,0.022003580153465898,88547,2.699881,0.03049093701649971,8.411212244,7.105611390093302,0.034551868,0.029188675744680242,0.008896822,0.007515844078709075,591.871113
vps-docker-multi-task-00-500-10x50,/root/client-harness/out/20260325T170949Z_vps-docker-multi-task-00-500-10x50,159423,4.421261,0.027732892995364536,800778,17.436087,0.021773933599574413,33672,0.717669,0.021313524590163935,71,0.0014010000000000001,0.019732394366197184,35,0.16550000000000004,4.728571428571429,1,2.9e-05,0.029,105278,4138.578739,39.31095517582021,186869,4.088928,0.02188125371249378,81634,2.5280960000000006,0.03096866501702722,8.277157478,7.124011613620432,0.034872174,0.030013899485239748,0.008842522,0.007610611443497075,580.933744
