scenario,busiest_device,pct_util,r_await,w_await,aqu_sz,system_wkb_s,benchmark_kb_wr_per_s
single-w,sda,0.27474370922646785,0.002329916123019571,0.24406337371854614,0.021817334575955267,2324.19008387698,2284.3690587138863
multi-25x4w-stag500,sda,0.46787234042553194,0.002872340425531915,0.47200000000000003,0.052978723404255315,4451.497872340426,4323.41259574468
multi-inst-25x4i,sda,0.6474417919575204,0.00449103905229733,0.4967389896104714,0.14264407308798865,8810.67304195545,8840.184628999861
multi-inst-25x2ix2w-500,sda,0.489114359681895,0.0,0.4062922240997101,0.07543367386485188,5502.976622692111,5434.809307517014
