scenario,run_dir,run_started_at,run_finished_at,run_wall_clock_sec,first_request_started_at,last_request_finished_at,request_window_sec
single-w,/root/Zehao/ClawHarness/out/batch_run_5/task-01/20260420T122607Z_vps-docker-qwen3-235b-single-100-worker,2026-04-20T12:26:14.982918+00:00,2026-04-20T12:44:18.873534+00:00,1083.890616,2026-04-20T12:26:15.050496+00:00,2026-04-20T12:44:06.666027+00:00,1071.615531
multi-25x4w-stag500,/root/Zehao/ClawHarness/out/batch_run_5/task-01/20260420T131723Z_vps-docker-qwen3-235b-multi-25x4w-stag500-worker,2026-04-20T13:17:32.152036+00:00,2026-04-20T13:25:32.847096+00:00,480.69506,2026-04-20T13:17:32.222626+00:00,2026-04-20T13:25:19.059390+00:00,466.836764
multi-inst-25x4i,/root/Zehao/ClawHarness/out/batch_run_5/task-01/20260420T133011Z_vps-docker-qwen3-235b-single-inst-25x4i-worker,2026-04-20T13:30:42.370662+00:00,2026-04-20T13:38:19.584830+00:00,457.214168,2026-04-20T13:30:42.463602+00:00,2026-04-20T13:37:29.342570+00:00,406.878968
multi-inst-25x2ix2w-500,/root/Zehao/ClawHarness/out/batch_run_5/task-01/20260420T140612Z_vps-docker-qwen3-235b-multi-inst-25x2ix2w-stag500-worker,2026-04-20T14:06:27.214079+00:00,2026-04-20T14:15:05.829235+00:00,518.615156,2026-04-20T14:06:28.039077+00:00,2026-04-20T14:14:39.671904+00:00,491.632827
