scenario,utilization_pct,hbm_usage_pct,aicore_usage_pct
multi-inst-25x1dx4ix1w-stag150,86.3794014084507,96.0,40.804577464788736
multi-inst-25x1dx4ix1w-stag300,80.8252840909091,96.28267045454545,40.26420454545455
multi-inst-25x1dx4ix1w-stag500,87.4364406779661,96.92902542372882,40.95127118644068
